,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
418,-4.4,6.4,,1.5,56.8,11.0,12.13,6.0,3083.6036905746582,3087.4491699161053,2216.6666666666665,2872.849034504272,2742.19378931094
419,-0.6,10.8,,1.7,62.6,11.0,13.71,2.5,3981.030789740357,4031.376383421948,3719.4444444444443,3656.3271000843724,4129.835812623957
420,2.1,10.9,4.2,2.2,66.3,11.0,6.5,9.3,653.4111906310995,640.3298633702018,302.7777777777777,633.9466123471312,762.1795247464195
421,0.0,7.9,3.1,4.0,62.0,11.1,9.06,5.9,0.0,0.0,0.0,0.0,0.0
422,-2.5,8.0,,2.0,48.6,11.1,17.37,0.9,2511.0828282828284,2440.5751803751805,1655.5555555555552,2250.3306810142703,2637.7352503838765
423,0.8,12.2,,1.6,51.8,11.1,13.21,7.0,3304.008857808858,3353.3696969696975,3455.555555555555,3098.5942925997956,3766.840332990737
424,4.7,9.4,16.6,4.2,73.5,11.2,4.11,7.5,0.0,0.0,0.0,0.0,0.0
425,2.8,10.4,0.0,2.1,59.6,11.2,10.45,5.3,1562.5149555903865,1549.4529780564264,1630.5555555555557,1457.8863381437393,1880.6108796092774
426,1.3,12.5,,2.0,54.0,11.3,16.77,2.6,813.7758620689655,770.551724137931,413.88888888888886,706.8931525365953,868.5796626220288
427,3.6,5.9,3.9,1.4,79.4,11.3,2.41,9.8,0.0,0.0,0.0,0.0,0.0
428,4.5,13.0,0.5,1.7,68.6,11.3,17.12,3.0,0.0,0.0,0.0,0.0,0.0
429,3.2,10.1,0.2,2.0,71.8,11.4,5.4,8.1,0.0,0.0,0.0,0.0,0.0
430,0.0,7.6,0.0,2.7,55.3,11.4,17.08,1.6,3537.2864125122187,3536.392473118279,2866.6666666666665,3264.3352739742727,3407.1619785459316
